provider_family,model_name,model_id,sample_index,sample_id,extracted_persona_rows,yes_count,selection_status,selected_persona_id,names
Microsoft-Phi,Phi-3.5-mini-instruct,microsoft/Phi-3.5-mini-instruct,41,microsoft__Phi_3_5_mini_instruct__sample_041,3,1,selected,P2,"Amina Hassan, Carlos Rivera, Priya Singh"
Microsoft-Phi,Phi-3.5-mini-instruct,microsoft/Phi-3.5-mini-instruct,42,microsoft__Phi_3_5_mini_instruct__sample_042,3,1,selected,P2,"Aarav Patel, Maria Fernandez, Yuna Kim"
Microsoft-Phi,Phi-3.5-mini-instruct,microsoft/Phi-3.5-mini-instruct,43,microsoft__Phi_3_5_mini_instruct__sample_043,3,1,selected,P1,"Aarav Patel, Sofia Romero, Yara El-Sayed"
Microsoft-Phi,Phi-3.5-mini-instruct,microsoft/Phi-3.5-mini-instruct,44,microsoft__Phi_3_5_mini_instruct__sample_044,3,1,selected,P2,"Aarav Patel, Sofia Ramirez, Kwame Nkrumah"
Microsoft-Phi,Phi-3.5-mini-instruct,microsoft/Phi-3.5-mini-instruct,45,microsoft__Phi_3_5_mini_instruct__sample_045,3,1,selected,P3,"Amara Patel, Lucas Moreno, Yuna Kim"
Microsoft-Phi,Phi-3.5-mini-instruct,microsoft/Phi-3.5-mini-instruct,46,microsoft__Phi_3_5_mini_instruct__sample_046,3,1,selected,P3,"Aarav Patel, Maria Fernandez, Nia Johnson"
Microsoft-Phi,Phi-3.5-mini-instruct,microsoft/Phi-3.5-mini-instruct,47,microsoft__Phi_3_5_mini_instruct__sample_047,3,1,selected,P2,"Aarav Patel, Yara Abadi, Miguel Torres"
Microsoft-Phi,Phi-3.5-mini-instruct,microsoft/Phi-3.5-mini-instruct,48,microsoft__Phi_3_5_mini_instruct__sample_048,3,1,selected,P3,"Amara Nkosi, Javier Hernandez, Mei Chen"
Microsoft-Phi,Phi-3.5-mini-instruct,microsoft/Phi-3.5-mini-instruct,49,microsoft__Phi_3_5_mini_instruct__sample_049,3,1,selected,P2,"Aarav Patel, Maria Fernandez, Jamal Smith"
Microsoft-Phi,Phi-3.5-mini-instruct,microsoft/Phi-3.5-mini-instruct,50,microsoft__Phi_3_5_mini_instruct__sample_050,3,1,selected,P1,"Aarav Patel, Maria Fernandez, Youssef Al-Masri"
Microsoft-Phi,Phi-3.5-mini-instruct,microsoft/Phi-3.5-mini-instruct,51,microsoft__Phi_3_5_mini_instruct__sample_051,3,0,ambiguous,,"Amina Zahra (Female, Rajiv Kumar (Male, Sophia Williams (Female"
Microsoft-Phi,Phi-3.5-mini-instruct,microsoft/Phi-3.5-mini-instruct,52,microsoft__Phi_3_5_mini_instruct__sample_052,3,1,selected,P2,"Aarav Patel, Maria Fernandez, Chen Wu"
Microsoft-Phi,Phi-3.5-mini-instruct,microsoft/Phi-3.5-mini-instruct,53,microsoft__Phi_3_5_mini_instruct__sample_053,3,1,selected,P2,"Maya Patel, Carlos Rivera, Aisha Abubakar"
Microsoft-Phi,Phi-3.5-mini-instruct,microsoft/Phi-3.5-mini-instruct,54,microsoft__Phi_3_5_mini_instruct__sample_054,3,1,selected,P1,"Amara Kofi, Diego Ramirez, Aarav Patel"
Microsoft-Phi,Phi-3.5-mini-instruct,microsoft/Phi-3.5-mini-instruct,55,microsoft__Phi_3_5_mini_instruct__sample_055,3,1,selected,P3,"Aarav Patel, Sophia Müller, Carlos Hernández"
Microsoft-Phi,Phi-3.5-mini-instruct,microsoft/Phi-3.5-mini-instruct,56,microsoft__Phi_3_5_mini_instruct__sample_056,3,0,ambiguous,,"Amina (Age: 29, Carlos (Age: 35, Sophia (Age: 24"
Microsoft-Phi,Phi-3.5-mini-instruct,microsoft/Phi-3.5-mini-instruct,57,microsoft__Phi_3_5_mini_instruct__sample_057,3,1,selected,P2,"Maya Patel, Carlos Rivera, Aisha Abubakar"
Microsoft-Phi,Phi-3.5-mini-instruct,microsoft/Phi-3.5-mini-instruct,58,microsoft__Phi_3_5_mini_instruct__sample_058,3,1,selected,P3,"Aarav Patel, Sofia Rodriguez, Michael O'Connor"
Microsoft-Phi,Phi-3.5-mini-instruct,microsoft/Phi-3.5-mini-instruct,59,microsoft__Phi_3_5_mini_instruct__sample_059,3,1,selected,P2,"Amina (Female, Raj (Male, Sophia (Female"
Microsoft-Phi,Phi-4-mini-instruct,microsoft/Phi-4-mini-instruct,0,microsoft__Phi_4_mini_instruct__sample_000,3,1,selected,P2,"Aisha, Hiroshi, Maria"
Microsoft-Phi,Phi-4-mini-instruct,microsoft/Phi-4-mini-instruct,1,microsoft__Phi_4_mini_instruct__sample_001,3,1,selected,P1,"Maya Ali, Rajesh Kumar, Amina Johnson"
Microsoft-Phi,Phi-4-mini-instruct,microsoft/Phi-4-mini-instruct,2,microsoft__Phi_4_mini_instruct__sample_002,3,1,selected,P3,"Aisha Rahman, Miguel Alvarez, Hana Kim"
Microsoft-Phi,Phi-4-mini-instruct,microsoft/Phi-4-mini-instruct,3,microsoft__Phi_4_mini_instruct__sample_003,3,1,selected,P2,"Akira Tanaka, Amara Singh, Carlos Hernandez"
Microsoft-Phi,Phi-4-mini-instruct,microsoft/Phi-4-mini-instruct,4,microsoft__Phi_4_mini_instruct__sample_004,3,1,selected,P1,"Aisha Patel, Carlos Rodriguez, Mei Ling Chen"
Microsoft-Phi,Phi-4-mini-instruct,microsoft/Phi-4-mini-instruct,5,microsoft__Phi_4_mini_instruct__sample_005,3,1,selected,P1,"Aisha, Carlos, Mei-Ling"
Microsoft-Phi,Phi-4-mini-instruct,microsoft/Phi-4-mini-instruct,6,microsoft__Phi_4_mini_instruct__sample_006,3,1,selected,P1,"Aisha, Carlos, Mei-Ling"
Microsoft-Phi,Phi-4-mini-instruct,microsoft/Phi-4-mini-instruct,7,microsoft__Phi_4_mini_instruct__sample_007,3,1,selected,P2,"Sarah Ahmed, Carlos Rodriguez, Mei Lin Wong"
Microsoft-Phi,Phi-4-mini-instruct,microsoft/Phi-4-mini-instruct,8,microsoft__Phi_4_mini_instruct__sample_008,3,1,selected,P2,"Amara Johnson, Hiroshi Tanaka, Maria Gonzalez"
Microsoft-Phi,Phi-4-mini-instruct,microsoft/Phi-4-mini-instruct,9,microsoft__Phi_4_mini_instruct__sample_009,3,1,selected,P2,"Amina Patel, Carlos Rodriguez, Mei Lin"
Microsoft-Phi,Phi-4-mini-instruct,microsoft/Phi-4-mini-instruct,10,microsoft__Phi_4_mini_instruct__sample_010,3,1,selected,P1,"Aisha Malik, Rajesh Kumar, Maria Santos"
Microsoft-Phi,Phi-4-mini-instruct,microsoft/Phi-4-mini-instruct,11,microsoft__Phi_4_mini_instruct__sample_011,3,1,selected,P2,"Amara, Rajesh, Fatima"
Microsoft-Phi,Phi-4-mini-instruct,microsoft/Phi-4-mini-instruct,12,microsoft__Phi_4_mini_instruct__sample_012,3,1,selected,P2,"Aisha, Carlos, Mei-Ling"
Microsoft-Phi,Phi-4-mini-instruct,microsoft/Phi-4-mini-instruct,13,microsoft__Phi_4_mini_instruct__sample_013,3,1,selected,P3,"Aisha Al-Mansoori, Juan Carlos Rodriguez, Priya Sharma"
Microsoft-Phi,Phi-4-mini-instruct,microsoft/Phi-4-mini-instruct,14,microsoft__Phi_4_mini_instruct__sample_014,3,1,selected,P1,"Ayanna (African American, Rajesh (Indian, Mei-Ling (Chinese"
Microsoft-Phi,Phi-4-mini-instruct,microsoft/Phi-4-mini-instruct,15,microsoft__Phi_4_mini_instruct__sample_015,3,1,selected,P1,"Aisha, James, Maria"
Microsoft-Phi,Phi-4-mini-instruct,microsoft/Phi-4-mini-instruct,16,microsoft__Phi_4_mini_instruct__sample_016,3,1,selected,P3,"Aria Malik, Rajesh Kumar, Mei Lin"
Microsoft-Phi,Phi-4-mini-instruct,microsoft/Phi-4-mini-instruct,17,microsoft__Phi_4_mini_instruct__sample_017,3,1,selected,P3,"Aisha Khan, Carlos Rodriguez, Mei Lin"
Microsoft-Phi,Phi-4-mini-instruct,microsoft/Phi-4-mini-instruct,18,microsoft__Phi_4_mini_instruct__sample_018,3,1,selected,P2,"Aisha Khan (Female, Carlos Gomez (Male, Lena Müller (Female"
Microsoft-Phi,Phi-4-mini-instruct,microsoft/Phi-4-mini-instruct,19,microsoft__Phi_4_mini_instruct__sample_019,3,1,selected,P1,"Aisha Rahman, Juan Carlos Martinez, Mei Lin Zhang"
Microsoft-Phi,Phi-4-mini-instruct,microsoft/Phi-4-mini-instruct,20,microsoft__Phi_4_mini_instruct__sample_020,3,1,selected,P3,"Amina, Hiroshi, Fatima"
Microsoft-Phi,Phi-4-mini-instruct,microsoft/Phi-4-mini-instruct,21,microsoft__Phi_4_mini_instruct__sample_021,3,1,selected,P2,"Maya, Carlos, Amina"
Microsoft-Phi,Phi-4-mini-instruct,microsoft/Phi-4-mini-instruct,22,microsoft__Phi_4_mini_instruct__sample_022,3,1,selected,P2,"Aisha, Javier, Mei"
Microsoft-Phi,Phi-4-mini-instruct,microsoft/Phi-4-mini-instruct,23,microsoft__Phi_4_mini_instruct__sample_023,3,1,selected,P2,"Aisha Ahmed, Raj Patel, Mei-Ling Chen"
Microsoft-Phi,Phi-4-mini-instruct,microsoft/Phi-4-mini-instruct,24,microsoft__Phi_4_mini_instruct__sample_024,3,1,selected,P2,"Maria, John, Aisha"
Microsoft-Phi,Phi-4-mini-instruct,microsoft/Phi-4-mini-instruct,25,microsoft__Phi_4_mini_instruct__sample_025,3,1,selected,P2,"Ayesha, John, Mei"
Microsoft-Phi,Phi-4-mini-instruct,microsoft/Phi-4-mini-instruct,26,microsoft__Phi_4_mini_instruct__sample_026,3,1,selected,P2,"Aisha Khan, Carlos Martinez, Mei-Ling Chen"
Microsoft-Phi,Phi-4-mini-instruct,microsoft/Phi-4-mini-instruct,27,microsoft__Phi_4_mini_instruct__sample_027,3,1,selected,P2,"Aria Al-Farsi, Marcus Johnson, Mei Ling Chen"
Microsoft-Phi,Phi-4-mini-instruct,microsoft/Phi-4-mini-instruct,28,microsoft__Phi_4_mini_instruct__sample_028,3,1,selected,P2,"Rashid Ahmed, Samantha Lee, Carlos Ramirez"
Microsoft-Phi,Phi-4-mini-instruct,microsoft/Phi-4-mini-instruct,29,microsoft__Phi_4_mini_instruct__sample_029,3,1,selected,P3,"Aisha, Carlos, Mei"
Microsoft-Phi,Phi-4-mini-instruct,microsoft/Phi-4-mini-instruct,30,microsoft__Phi_4_mini_instruct__sample_030,3,1,selected,P2,"Aisha, Hiroshi, Maria"
Microsoft-Phi,Phi-4-mini-instruct,microsoft/Phi-4-mini-instruct,31,microsoft__Phi_4_mini_instruct__sample_031,3,1,selected,P2,"Aisha (Female, Raj (Male, Mei (Female"
Microsoft-Phi,Phi-4-mini-instruct,microsoft/Phi-4-mini-instruct,32,microsoft__Phi_4_mini_instruct__sample_032,3,1,selected,P2,"Ayesha (Female, Carlos (Male, Maya (Female"
Microsoft-Phi,Phi-4-mini-instruct,microsoft/Phi-4-mini-instruct,33,microsoft__Phi_4_mini_instruct__sample_033,3,1,selected,P1,"Aisha (female, Raj (male, Maria (female"
Microsoft-Phi,Phi-4-mini-instruct,microsoft/Phi-4-mini-instruct,34,microsoft__Phi_4_mini_instruct__sample_034,3,1,selected,P1,"Amara Patel, Miguel Hernandez, Aisha Nkrumah"
Microsoft-Phi,Phi-4-mini-instruct,microsoft/Phi-4-mini-instruct,35,microsoft__Phi_4_mini_instruct__sample_035,3,1,selected,P1,"Aisha, Raj, Maria"
Microsoft-Phi,Phi-4-mini-instruct,microsoft/Phi-4-mini-instruct,36,microsoft__Phi_4_mini_instruct__sample_036,3,1,selected,P2,"Aisha, Rajesh, Yara"
Microsoft-Phi,Phi-4-mini-instruct,microsoft/Phi-4-mini-instruct,37,microsoft__Phi_4_mini_instruct__sample_037,3,1,selected,P3,"Aisha Al-Farsi, Liam O'Sullivan, Samantha Lee"
Microsoft-Phi,Phi-4-mini-instruct,microsoft/Phi-4-mini-instruct,38,microsoft__Phi_4_mini_instruct__sample_038,3,1,selected,P2,"Aisha, Hiroshi, Maria"
Microsoft-Phi,Phi-4-mini-instruct,microsoft/Phi-4-mini-instruct,39,microsoft__Phi_4_mini_instruct__sample_039,3,1,selected,P2,"Aisha, Juan, Mei"
Microsoft-Phi,Phi-4-mini-instruct,microsoft/Phi-4-mini-instruct,40,microsoft__Phi_4_mini_instruct__sample_040,3,1,selected,P1,"Aisha, Carlos, Mei"
Microsoft-Phi,Phi-4-mini-instruct,microsoft/Phi-4-mini-instruct,41,microsoft__Phi_4_mini_instruct__sample_041,3,1,selected,P3,"Aisha (Female, Carlos (Male, Mei (Female"
Microsoft-Phi,Phi-4-mini-instruct,microsoft/Phi-4-mini-instruct,42,microsoft__Phi_4_mini_instruct__sample_042,3,1,selected,P1,"Aisha, Rajesh, Mei-Ling"
Microsoft-Phi,Phi-4-mini-instruct,microsoft/Phi-4-mini-instruct,43,microsoft__Phi_4_mini_instruct__sample_043,3,1,selected,P3,"Amara Singh, Michael Thompson, Lina García"
Microsoft-Phi,Phi-4-mini-instruct,microsoft/Phi-4-mini-instruct,44,microsoft__Phi_4_mini_instruct__sample_044,3,1,selected,P2,"Aisha Johnson, Raj Patel, Maria Garcia"
Microsoft-Phi,Phi-4-mini-instruct,microsoft/Phi-4-mini-instruct,45,microsoft__Phi_4_mini_instruct__sample_045,3,1,selected,P3,"Aisha Al-Hassan, Carlos Ramirez, Mei Ling Zhang"
Microsoft-Phi,Phi-4-mini-instruct,microsoft/Phi-4-mini-instruct,46,microsoft__Phi_4_mini_instruct__sample_046,3,1,selected,P2,"Aisha Johnson, Liam O'Connor, Marta Alvarez"
Microsoft-Phi,Phi-4-mini-instruct,microsoft/Phi-4-mini-instruct,47,microsoft__Phi_4_mini_instruct__sample_047,3,1,selected,P2,"Aisha Al-Mansoori, Carlos Rivera, Nina Patel"
Microsoft-Phi,Phi-4-mini-instruct,microsoft/Phi-4-mini-instruct,48,microsoft__Phi_4_mini_instruct__sample_048,3,1,selected,P1,"Aisha Patel, Miguel Hernandez, Mei Lin"
Microsoft-Phi,Phi-4-mini-instruct,microsoft/Phi-4-mini-instruct,49,microsoft__Phi_4_mini_instruct__sample_049,3,1,selected,P1,"Aisha Malik, Carlos Hernandez, Mei Ling"
Microsoft-Phi,Phi-4-mini-instruct,microsoft/Phi-4-mini-instruct,50,microsoft__Phi_4_mini_instruct__sample_050,3,1,selected,P1,"Amina (Female, Carlos (Male, Mei (Female"
Microsoft-Phi,Phi-4-mini-instruct,microsoft/Phi-4-mini-instruct,51,microsoft__Phi_4_mini_instruct__sample_051,3,1,selected,P2,"Amina (Female, Hiroshi (Male, Leila (Female"
Microsoft-Phi,Phi-4-mini-instruct,microsoft/Phi-4-mini-instruct,52,microsoft__Phi_4_mini_instruct__sample_052,3,1,selected,P1,"Aisha Al-Mansouri, Raj Patel, Sofia Martinez"
Microsoft-Phi,Phi-4-mini-instruct,microsoft/Phi-4-mini-instruct,53,microsoft__Phi_4_mini_instruct__sample_053,3,1,selected,P1,"Maya, Carlos, Amina"
Microsoft-Phi,Phi-4-mini-instruct,microsoft/Phi-4-mini-instruct,54,microsoft__Phi_4_mini_instruct__sample_054,3,1,selected,P2,"Aisha, Miguel, Lila"
Microsoft-Phi,Phi-4-mini-instruct,microsoft/Phi-4-mini-instruct,55,microsoft__Phi_4_mini_instruct__sample_055,3,1,selected,P2,"Aisha Al-Sabah, Rajesh Patel, Maria Rodriguez"
Microsoft-Phi,Phi-4-mini-instruct,microsoft/Phi-4-mini-instruct,56,microsoft__Phi_4_mini_instruct__sample_056,3,1,selected,P2,"Priya, Marcus, Amina"
Microsoft-Phi,Phi-4-mini-instruct,microsoft/Phi-4-mini-instruct,57,microsoft__Phi_4_mini_instruct__sample_057,3,1,selected,P2,"Aisha Khan, Juan Garcia, Mei Lin"
Microsoft-Phi,Phi-4-mini-instruct,microsoft/Phi-4-mini-instruct,58,microsoft__Phi_4_mini_instruct__sample_058,3,1,selected,P2,"Aisha, Miguel, Priya"
Microsoft-Phi,Phi-4-mini-instruct,microsoft/Phi-4-mini-instruct,59,microsoft__Phi_4_mini_instruct__sample_059,3,1,selected,P2,"Aisha Khan, Miguel Santos, Priya Sharma"
Falcon,Falcon3-1B-Instruct,tiiuae/Falcon3-1B-Instruct,28,tiiuae__Falcon3_1B_Instruct__sample_028,3,1,selected,P1,"Amara Patel, Noah Rivera, Sofia Martinez"
Falcon,Falcon3-1B-Instruct,tiiuae/Falcon3-1B-Instruct,34,tiiuae__Falcon3_1B_Instruct__sample_034,3,1,selected,P2,"Sofia, Hiroshi, Amina"
Falcon,Falcon3-1B-Instruct,tiiuae/Falcon3-1B-Instruct,36,tiiuae__Falcon3_1B_Instruct__sample_036,3,1,selected,P3,"Amina, Leo, Sofia"
Mistral,Ministral-8B-Instruct-2410,mistralai/Ministral-8B-Instruct-2410,1,mistralai__Ministral_8B_Instruct_2410__sample_001,3,1,selected,P3,"Aisha, Rajesh, Maria"
Mistral,Ministral-8B-Instruct-2410,mistralai/Ministral-8B-Instruct-2410,6,mistralai__Ministral_8B_Instruct_2410__sample_006,3,0,ambiguous,,"Alex Johnson, Maria Rodriguez, Rajesh Kumar"
Mistral,Ministral-8B-Instruct-2410,mistralai/Ministral-8B-Instruct-2410,12,mistralai__Ministral_8B_Instruct_2410__sample_012,3,1,selected,P2,"Agent 1: Amina, Agent 2: Jian, Agent 3: Maria"
Mistral,Ministral-8B-Instruct-2410,mistralai/Ministral-8B-Instruct-2410,17,mistralai__Ministral_8B_Instruct_2410__sample_017,3,1,selected,P3,"Aisha Khan, José Rodriguez, Meera Patel"
Mistral,Ministral-8B-Instruct-2410,mistralai/Ministral-8B-Instruct-2410,23,mistralai__Ministral_8B_Instruct_2410__sample_023,3,1,selected,P3,"Alexei Ivanovich, Maria Martinez, Jamal Ali"
Mistral,Ministral-8B-Instruct-2410,mistralai/Ministral-8B-Instruct-2410,35,mistralai__Ministral_8B_Instruct_2410__sample_035,3,1,selected,P3,"Aisha, Carlos, Mei"
Mistral,Ministral-8B-Instruct-2410,mistralai/Ministral-8B-Instruct-2410,37,mistralai__Ministral_8B_Instruct_2410__sample_037,3,1,selected,P2,"Alex Johnson, Maria Rodriguez, Rahul Patel"
Mistral,Ministral-8B-Instruct-2410,mistralai/Ministral-8B-Instruct-2410,40,mistralai__Ministral_8B_Instruct_2410__sample_040,3,1,selected,P1,"Aisha Patel, Juan Rodriguez, Leila Ahmed"
Mistral,Ministral-8B-Instruct-2410,mistralai/Ministral-8B-Instruct-2410,48,mistralai__Ministral_8B_Instruct_2410__sample_048,3,1,selected,P1,"Amina Patel, Juan Carlos Rodriguez, Leena Kim"
Mistral,Ministral-8B-Instruct-2410,mistralai/Ministral-8B-Instruct-2410,50,mistralai__Ministral_8B_Instruct_2410__sample_050,3,1,selected,P2,"Jamal Khan, Maria Rodriguez, Li Wei"
Mistral,Ministral-8B-Instruct-2410,mistralai/Ministral-8B-Instruct-2410,59,mistralai__Ministral_8B_Instruct_2410__sample_059,3,1,selected,P3,"Aisha Ahmed, Maximilian Schmidt, Yasmin Lee"
Mistral,Ministral-8B-Instruct-2410,mistralai/Ministral-8B-Instruct-2410,3,mistralai__Ministral_8B_Instruct_2410__sample_003,3,1,selected,P3,"Aisha, Rajesh, Maria"
Mistral,Ministral-8B-Instruct-2410,mistralai/Ministral-8B-Instruct-2410,22,mistralai__Ministral_8B_Instruct_2410__sample_022,3,0,ambiguous,,"Alex Johnson, Maria Rodriguez, Rajesh Kumar"
Mistral,Ministral-8B-Instruct-2410,mistralai/Ministral-8B-Instruct-2410,47,mistralai__Ministral_8B_Instruct_2410__sample_047,3,1,selected,P2,"Agent 1: Amina, Agent 2: Jian, Agent 3: Maria"
Mistral,Ministral-8B-Instruct-2410,mistralai/Ministral-8B-Instruct-2410,8,mistralai__Ministral_8B_Instruct_2410__sample_008,3,1,selected,P3,"Aisha, Rajesh, Maria"
